Resolved_Position,Raw_Wikipedia_Position,Override_Flag,Position,Name,Min,Cmp,PassAtt,Cmp%,PassTotDist,PassPrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xA,KP,PassFinThird,PPA,CrsPA,PassProg,SCA,PassLiveShot,PassDeadShot,DribShot,ShLSh,Fld,DefShot,GCA,PassLiveGoal,PassDeadGoal,DribGoal,ShGoal,FldGoal,DefGoal,Tkl,TklW,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTackled,DribContest,DribTackled%,Past,Press,SuccPress,SuccPress%,PressDef3rd,PressMid3rd,PressAtt3rd,Blocks,BlockSh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,TouchDef3rd,TouchMid3rd,TouchAtt3rd,AttPen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,ProgCarries,CarriesFinThird,CPA,Mis,Dis,Targ,Rec,Rec%,ProgPassRec,Gls,PK,PKatt,Sh,SoT,CrdY,CrdR,xG,npxG,rating21,IsLowInvolvement,Def Score Z,Att Score Z,Final Position
Unknown,Unknown,False,Midfielder,Xeka,1200.0,783.0,881.0,2744.3,15311.0,3423.0,310.0,333.0,2665.5,347.0,378.0,2551.3,113.0,144.0,2047.6,2.0,2.1,18.0,87.0,9.0,0.0,65.0,44.0,27.0,7.0,1.0,5.0,3.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,31.0,27.0,11.0,13.0,7.0,6.0,32.0,286.6,26.0,268.0,95.0,1112.4,73.0,156.0,39.0,16.0,3.0,0.0,13.0,16.0,47.0,26.0,1.0,1020.0,31.0,169.0,702.0,215.0,19.0,987.0,4.0,6.0,300.0,4.0,0.0,690.0,3728.0,1800.0,83.0,17.0,2.0,13.0,9.0,819.0,760.0,3011.7,24.0,1.0,0.0,0.0,18.0,5.0,6.0,0.0,0.8,0.8,75.0,False,-0.1522761580065585,0.3736539601857682,Midfielder
Unknown,Unknown,False,Low Involvement,Xherdan Shaqiri,556.0,356.0,426.0,1083.2,6282.0,1550.0,165.0,183.0,1204.9,132.0,153.0,1131.3,46.0,64.0,870.4,2.0,3.0,19.0,25.0,26.0,5.0,39.0,32.0,30.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,1.0,1.0,2.0,6.0,150.0,4.0,100.0,33.0,441.8,22.0,36.0,42.0,8.0,0.0,0.0,8.0,4.0,10.0,1.0,0.0,484.0,3.0,46.0,208.0,257.0,16.0,459.0,6.0,6.0,500.0,6.0,0.0,350.0,1243.0,457.0,20.0,9.0,0.0,9.0,12.0,428.0,370.0,1116.0,41.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.4,0.4,81.0,True,-0.8847650571377411,-0.1902289473074331,Midfielder
Unknown,Unknown,False,Defender,Ximo Navarro,2375.0,810.0,1056.0,2315.5,16052.0,6372.0,285.0,344.0,2342.7,388.0,480.0,2452.1,122.0,194.0,1723.4,1.0,1.0,10.0,49.0,10.0,6.0,59.0,22.0,16.0,3.0,1.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,47.0,35.0,29.0,17.0,1.0,16.0,37.0,1016.7,21.0,297.0,104.0,1040.4,158.0,109.0,30.0,48.0,4.0,0.0,44.0,57.0,104.0,88.0,1.0,1346.0,88.0,501.0,699.0,242.0,8.0,1079.0,17.0,26.0,1266.7,17.0,1.0,675.0,4164.0,2029.0,77.0,34.0,1.0,11.0,23.0,666.0,603.0,2686.5,23.0,1.0,0.0,0.0,13.0,3.0,6.0,0.0,0.2,0.2,74.0,False,1.3727874725351197,-0.0215643514032562,Defender
Unknown,Unknown,False,Defender,Yacine Adli,2418.0,1346.0,1629.0,2850.1,27370.0,6805.0,506.0,566.0,3062.4,562.0,648.0,2964.5,245.0,347.0,2386.9,5.0,4.8,53.0,148.0,24.0,4.0,141.0,92.0,68.0,9.0,6.0,1.0,3.0,5.0,8.0,6.0,1.0,0.0,1.0,0.0,0.0,91.0,62.0,39.0,40.0,12.0,28.0,86.0,1081.6,58.0,695.0,186.0,987.7,210.0,357.0,128.0,36.0,4.0,0.0,32.0,41.0,132.0,24.0,2.0,1942.0,55.0,419.0,1254.0,413.0,21.0,1890.0,55.0,83.0,2185.0,59.0,2.0,1408.0,6990.0,3928.0,156.0,48.0,7.0,33.0,43.0,1559.0,1448.0,3233.2,33.0,2.0,0.0,0.0,24.0,9.0,6.0,0.0,1.6,1.6,70.0,False,2.2012080305376744,1.8980674477434347,Forward
Unknown,Unknown,False,Midfielder,Yan Brice Eteki,1321.0,278.0,357.0,1651.4,4886.0,944.0,128.0,149.0,1772.2,119.0,142.0,1784.8,28.0,52.0,891.7,0.0,0.0,2.0,25.0,2.0,1.0,24.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,20.0,11.0,14.0,2.0,10.0,18.0,633.4,8.0,315.0,75.0,569.5,106.0,167.0,42.0,21.0,4.0,0.0,17.0,15.0,42.0,24.0,0.0,480.0,24.0,114.0,312.0,66.0,3.0,473.0,5.0,6.0,500.0,5.0,0.0,271.0,945.0,352.0,9.0,2.0,0.0,10.0,13.0,278.0,247.0,2034.5,14.0,0.0,0.0,0.0,7.0,3.0,4.0,1.0,0.2,0.2,73.0,False,0.3909937876386708,-0.6862172081442923,Defender
Unknown,Unknown,False,Low Involvement,Yan Valery,103.0,53.0,64.0,238.6,883.0,269.0,25.0,27.0,291.3,26.0,28.0,262.5,2.0,6.0,33.3,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,4.0,32.0,9.0,32.1,13.0,11.0,8.0,5.0,0.0,0.0,5.0,3.0,6.0,5.0,0.0,94.0,4.0,35.0,35.0,28.0,2.0,78.0,1.0,4.0,50.0,1.0,0.0,50.0,287.0,161.0,8.0,1.0,1.0,3.0,6.0,58.0,47.0,236.6,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.3,72.0,True,-1.2329396842819254,-1.092155727100108,Midfielder
Unknown,Unknown,False,Defender,Yangel Herrera,2310.0,597.0,882.0,2129.8,10706.0,3343.0,255.0,351.0,2283.1,277.0,370.0,2231.2,53.0,113.0,1455.1,1.0,0.9,9.0,99.0,9.0,1.0,90.0,35.0,28.0,0.0,0.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,58.0,41.0,21.0,31.0,6.0,14.0,56.0,363.1,42.0,583.0,151.0,802.3,166.0,314.0,103.0,59.0,15.0,2.0,44.0,26.0,84.0,47.0,0.0,1200.0,56.0,245.0,720.0,288.0,55.0,1196.0,15.0,27.0,1066.7,16.0,2.0,631.0,2759.0,1204.0,51.0,21.0,2.0,22.0,24.0,908.0,706.0,2419.0,62.0,3.0,0.0,0.0,31.0,7.0,7.0,0.0,1.8,1.8,79.0,False,0.7974913375576401,0.6938308202072566,Forward
Unknown,Unknown,False,Low Involvement,Yanis Lhery,30.0,1.0,1.0,100.0,5.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,2.0,4.0,1.0,1.0,100.0,1.0,0.0,3.0,22.0,21.0,1.0,1.0,0.0,1.0,1.0,7.0,3.0,42.9,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,72.0,True,-1.3298997070309386,-1.137895278531749,Midfielder
Unknown,Unknown,False,Low Involvement,Yann Bodiger,251.0,67.0,96.0,549.9,1154.0,271.0,33.0,43.0,585.0,24.0,28.0,518.4,7.0,17.0,200.0,0.0,0.1,2.0,7.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,5.0,50.0,4.0,71.0,11.0,140.3,22.0,38.0,11.0,7.0,3.0,0.0,4.0,6.0,9.0,4.0,0.0,132.0,5.0,31.0,80.0,32.0,5.0,130.0,0.0,3.0,0.0,0.0,0.0,70.0,445.0,250.0,12.0,1.0,0.0,3.0,8.0,101.0,77.0,567.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,True,-1.0860305589046324,-1.0528483000885414,Midfielder
Unknown,Unknown,False,Low Involvement,Yann Gboho,303.0,91.0,120.0,707.3,1229.0,301.0,60.0,72.0,681.2,26.0,36.0,666.7,2.0,4.0,200.0,0.0,0.2,5.0,3.0,6.0,0.0,13.0,15.0,9.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,1.0,1.0,1.0,8.0,100.0,7.0,69.0,23.0,321.6,18.0,24.0,27.0,3.0,0.0,0.0,3.0,1.0,7.0,2.0,1.0,182.0,6.0,20.0,59.0,124.0,27.0,180.0,11.0,22.0,425.0,13.0,0.0,152.0,916.0,588.0,37.0,9.0,5.0,2.0,19.0,173.0,137.0,805.4,33.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.9,0.9,67.0,True,-1.0228596349923964,-0.8534524430662305,Midfielder
Unknown,Unknown,False,Midfielder,Yann Karamoh,1294.0,287.0,372.0,1775.4,4575.0,996.0,161.0,186.0,1869.1,87.0,115.0,1764.7,26.0,41.0,1141.7,1.0,2.0,17.0,22.0,16.0,3.0,33.0,36.0,27.0,0.0,3.0,2.0,4.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,26.0,20.0,9.0,12.0,5.0,10.0,24.0,576.7,14.0,238.0,62.0,713.1,47.0,109.0,82.0,11.0,1.0,0.0,10.0,7.0,33.0,7.0,0.0,542.0,14.0,85.0,263.0,259.0,49.0,537.0,37.0,55.0,1366.7,39.0,2.0,438.0,2526.0,1647.0,74.0,29.0,13.0,35.0,28.0,583.0,393.0,1584.4,107.0,2.0,0.0,0.0,22.0,9.0,3.0,0.0,3.2,3.2,75.0,False,0.1211217243205836,-0.164500449627135,Midfielder
Unknown,Unknown,False,Low Involvement,Yann M'Vila,20.0,13.0,15.0,86.7,222.0,39.0,6.0,6.0,100.0,5.0,7.0,71.4,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,20.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,8.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,True,-1.324023342015847,-1.1464714444251818,Midfielder
Unknown,Unknown,False,Midfielder,Yannick Cahuzac,2252.0,755.0,896.0,2506.5,13515.0,2822.0,323.0,366.0,2624.2,341.0,394.0,2495.2,79.0,109.0,2069.9,0.0,0.4,12.0,57.0,16.0,3.0,67.0,28.0,22.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,36.0,20.0,19.0,11.0,6.0,13.0,31.0,666.6,18.0,298.0,101.0,928.1,110.0,132.0,56.0,31.0,5.0,0.0,26.0,30.0,66.0,65.0,3.0,1090.0,83.0,244.0,674.0,210.0,21.0,1054.0,7.0,10.0,633.3,8.0,0.0,572.0,2837.0,1568.0,80.0,17.0,1.0,14.0,9.0,746.0,653.0,2642.3,41.0,1.0,0.0,0.0,8.0,2.0,9.0,0.0,1.6,1.6,71.0,False,0.6160585677166833,0.0799202783356975,Defender
Unknown,Unknown,False,Forward,Yannick Carrasco,2179.0,779.0,1048.0,2250.7,12117.0,3801.0,446.0,516.0,2596.1,266.0,340.0,2417.2,52.0,150.0,1111.1,10.0,5.7,44.0,34.0,42.0,6.0,92.0,88.0,53.0,14.0,14.0,4.0,3.0,0.0,17.0,10.0,4.0,3.0,0.0,0.0,0.0,35.0,23.0,17.0,11.0,7.0,17.0,46.0,933.3,29.0,341.0,98.0,873.3,117.0,115.0,109.0,45.0,0.0,0.0,45.0,28.0,63.0,15.0,1.0,1383.0,29.0,200.0,553.0,743.0,137.0,1237.0,62.0,118.0,1407.3,69.0,9.0,1023.0,6087.0,4000.0,247.0,59.0,50.0,44.0,58.0,1188.0,922.0,2347.9,153.0,6.0,0.0,0.0,43.0,25.0,6.0,0.0,6.0,6.0,82.0,False,1.0578143077262032,1.2598577691738162,Forward
Unknown,Unknown,False,Midfielder,Yannick Gerhardt,1936.0,567.0,764.0,1980.8,9852.0,2817.0,254.0,325.0,2010.8,226.0,286.0,2091.6,63.0,101.0,1534.6,4.0,3.5,24.0,57.0,15.0,5.0,59.0,39.0,27.0,3.0,2.0,4.0,3.0,0.0,8.0,6.0,0.0,0.0,1.0,1.0,0.0,59.0,37.0,18.0,30.0,11.0,15.0,47.0,698.8,32.0,557.0,179.0,948.2,121.0,292.0,144.0,32.0,2.0,0.0,30.0,17.0,76.0,32.0,0.0,1037.0,38.0,188.0,554.0,356.0,71.0,999.0,13.0,26.0,666.7,15.0,1.0,608.0,3389.0,1729.0,86.0,26.0,12.0,31.0,40.0,874.0,630.0,2204.2,119.0,2.0,0.0,0.0,31.0,11.0,3.0,0.0,3.9,3.9,75.0,False,1.1084979559813692,0.4779973118891998,Defender
Unknown,Unknown,False,Low Involvement,Yannik Keitel,498.0,159.0,197.0,896.0,2820.0,659.0,75.0,93.0,974.7,64.0,73.0,788.8,17.0,22.0,516.7,0.0,0.2,3.0,11.0,3.0,0.0,19.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,6.0,6.0,1.0,4.0,7.0,200.0,3.0,89.0,30.0,329.4,35.0,40.0,14.0,9.0,2.0,0.0,7.0,10.0,23.0,11.0,0.0,267.0,17.0,81.0,141.0,56.0,4.0,260.0,4.0,6.0,400.0,4.0,0.0,153.0,741.0,310.0,10.0,4.0,0.0,4.0,8.0,161.0,140.0,951.6,17.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.3,0.3,61.0,True,-0.7510777530444046,-0.8048541696701116,Midfielder
Unknown,Unknown,False,Low Involvement,Yassin Fortune,15.0,3.0,4.0,75.0,39.0,2.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,12.5,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,5.0,0.0,0.0,0.0,1.0,0.0,6.0,4.0,66.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,True,-1.321085159508301,-1.1464714444251818,Midfielder
Unknown,Unknown,False,Midfielder,Yassine Benrahou,1239.0,439.0,600.0,1651.7,7692.0,1962.0,225.0,254.0,1954.7,134.0,175.0,1558.9,56.0,132.0,875.1,0.0,3.0,25.0,32.0,14.0,3.0,42.0,49.0,23.0,17.0,2.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,8.0,6.0,7.0,4.0,5.0,22.0,166.6,17.0,248.0,73.0,571.3,67.0,108.0,73.0,17.0,0.0,0.0,17.0,6.0,23.0,9.0,1.0,771.0,11.0,108.0,361.0,349.0,34.0,685.0,20.0,43.0,736.3,20.0,0.0,510.0,2266.0,1106.0,58.0,21.0,8.0,24.0,37.0,678.0,509.0,1763.5,60.0,0.0,0.0,0.0,19.0,4.0,2.0,0.0,0.5,0.5,71.0,False,-0.5151416976884721,-0.1101847323020611,Midfielder
Unknown,Unknown,False,Low Involvement,Yassine Benzia,407.0,154.0,201.0,541.2,2933.0,790.0,65.0,78.0,603.8,53.0,65.0,576.0,28.0,46.0,415.2,1.0,0.2,8.0,14.0,1.0,1.0,16.0,14.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,5.0,3.0,3.0,6.0,14.0,270.0,8.0,119.0,24.0,137.0,35.0,67.0,17.0,2.0,0.0,0.0,2.0,8.0,19.0,2.0,0.0,256.0,1.0,40.0,147.0,86.0,8.0,228.0,11.0,16.0,408.4,11.0,0.0,175.0,747.0,371.0,14.0,6.0,1.0,7.0,8.0,215.0,170.0,587.1,13.0,2.0,2.0,2.0,4.0,0.0,1.0,0.0,1.9,0.3,71.0,True,-0.6438340915189807,-0.7648320621674256,Midfielder
Unknown,Unknown,False,Low Involvement,Yaya Soumaré,4.0,1.0,1.0,100.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,True,-1.322554250762074,-1.1464714444251818,Midfielder
Unknown,Unknown,False,Midfielder,Yeray Álvarez,1948.0,895.0,1061.0,1899.2,21063.0,6859.0,229.0,258.0,2082.8,439.0,492.0,2029.3,217.0,288.0,1670.1,0.0,0.4,5.0,57.0,4.0,0.0,56.0,12.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,19.0,16.0,10.0,1.0,9.0,23.0,516.6,14.0,145.0,46.0,804.2,83.0,55.0,7.0,25.0,6.0,0.0,19.0,39.0,66.0,132.0,0.0,1288.0,146.0,687.0,648.0,54.0,17.0,1237.0,8.0,10.0,600.0,9.0,2.0,753.0,5327.0,2786.0,52.0,16.0,1.0,2.0,2.0,788.0,776.0,2270.4,7.0,1.0,0.0,0.0,11.0,1.0,6.0,0.0,0.3,0.3,80.0,False,0.2149966554366736,-0.1745059765028065,Defender
Unknown,Unknown,False,Midfielder,Yerry Mina,1937.0,1115.0,1227.0,2018.5,23055.0,6367.0,294.0,313.0,2166.6,634.0,664.0,2132.6,160.0,214.0,1523.2,0.0,0.0,0.0,49.0,0.0,0.0,45.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,19.0,6.0,0.0,7.0,10.0,600.0,3.0,148.0,43.0,629.9,101.0,45.0,2.0,38.0,26.0,0.0,12.0,13.0,38.0,130.0,1.0,1461.0,248.0,919.0,633.0,35.0,25.0,1434.0,0.0,1.0,0.0,0.0,0.0,941.0,6165.0,3827.0,73.0,5.0,0.0,1.0,3.0,1071.0,1043.0,2229.4,4.0,2.0,0.0,0.0,17.0,4.0,2.0,0.0,1.3,1.3,78.0,False,0.2611261208051437,-0.2917135770463871,Defender
Unknown,Unknown,False,Forward,Yoane Wissa,2674.0,574.0,754.0,2862.0,8817.0,2088.0,313.0,377.0,3055.4,201.0,249.0,3120.5,37.0,80.0,1483.3,4.0,4.0,28.0,35.0,21.0,4.0,62.0,77.0,46.0,2.0,5.0,7.0,17.0,0.0,15.0,9.0,0.0,0.0,2.0,4.0,0.0,34.0,18.0,13.0,14.0,7.0,10.0,35.0,633.3,25.0,301.0,82.0,1025.0,58.0,157.0,86.0,34.0,6.0,0.0,28.0,22.0,56.0,21.0,0.0,1141.0,27.0,180.0,619.0,439.0,103.0,1126.0,47.0,80.0,1797.0,52.0,2.0,801.0,4724.0,3019.0,130.0,43.0,22.0,73.0,44.0,1172.0,797.0,2547.6,204.0,10.0,4.0,5.0,52.0,20.0,2.0,0.0,11.5,7.9,71.0,False,0.4775232624858961,0.8789330674071795,Forward
Unknown,Unknown,False,Midfielder,Youcef Attal,956.0,508.0,633.0,1423.8,8305.0,2515.0,265.0,301.0,1592.9,198.0,230.0,1419.4,36.0,71.0,883.0,0.0,0.5,5.0,24.0,12.0,7.0,41.0,20.0,12.0,1.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,22.0,16.0,13.0,2.0,19.0,35.0,936.7,16.0,131.0,37.0,568.2,52.0,53.0,26.0,14.0,2.0,0.0,12.0,26.0,57.0,14.0,0.0,796.0,31.0,212.0,382.0,269.0,27.0,705.0,22.0,44.0,840.0,23.0,5.0,549.0,2802.0,1726.0,83.0,14.0,9.0,24.0,20.0,608.0,521.0,1499.6,41.0,1.0,0.0,0.0,8.0,5.0,1.0,0.0,0.6,0.6,79.0,False,0.6220818418571525,-0.3910541653119828,Defender
Unknown,Unknown,False,Defender,Youri Tielemans,3357.0,2011.0,2559.0,2967.4,38768.0,9963.0,788.0,893.0,3325.2,910.0,1049.0,3272.9,282.0,538.0,1975.8,4.0,3.2,48.0,212.0,43.0,4.0,206.0,109.0,83.0,12.0,2.0,4.0,4.0,4.0,16.0,14.0,0.0,0.0,0.0,1.0,1.0,77.0,56.0,31.0,30.0,16.0,27.0,95.0,833.3,68.0,505.0,182.0,1431.3,162.0,245.0,98.0,57.0,11.0,0.0,46.0,36.0,113.0,29.0,0.0,2925.0,57.0,615.0,1695.0,777.0,43.0,2751.0,40.0,57.0,1888.4,45.0,7.0,1881.0,7482.0,4301.0,168.0,50.0,9.0,29.0,47.0,2230.0,2097.0,3566.7,76.0,6.0,2.0,2.0,47.0,18.0,6.0,0.0,4.3,2.8000000000000003,81.0,False,1.5499598777401344,3.272398032166029,Forward
Unknown,Unknown,False,Forward,Youssef En-Nesyri,2311.0,281.0,408.0,2558.8,4089.0,465.0,166.0,207.0,2877.6,87.0,133.0,2211.9,16.0,32.0,1233.3,0.0,1.1,11.0,8.0,0.0,0.0,10.0,37.0,22.0,0.0,4.0,5.0,3.0,3.0,8.0,2.0,0.0,2.0,1.0,2.0,1.0,25.0,17.0,3.0,12.0,10.0,5.0,22.0,200.0,17.0,396.0,88.0,955.3,33.0,174.0,189.0,18.0,1.0,0.0,17.0,8.0,33.0,21.0,0.0,722.0,22.0,60.0,348.0,339.0,144.0,691.0,15.0,35.0,879.7,17.0,1.0,347.0,1248.0,598.0,42.0,8.0,12.0,76.0,31.0,1034.0,496.0,1881.8,140.0,18.0,0.0,0.0,77.0,27.0,2.0,0.0,14.5,14.5,78.0,False,-0.1751939815654162,0.2049893642815914,Midfielder
Unknown,Unknown,False,Low Involvement,Youssef Maziz,257.0,84.0,119.0,575.2,1630.0,406.0,35.0,49.0,535.2,32.0,39.0,698.4,15.0,28.0,295.4,0.0,0.4,9.0,9.0,4.0,0.0,11.0,11.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,7.0,45.0,9.0,130.89999999999998,11.0,20.0,14.0,2.0,0.0,0.0,2.0,3.0,4.0,2.0,0.0,148.0,2.0,20.0,93.0,49.0,3.0,130.0,6.0,8.0,266.7,6.0,0.0,98.0,482.0,247.0,12.0,8.0,0.0,6.0,5.0,121.0,101.0,805.2,10.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.3,0.3,63.0,True,-1.2329396842819254,-0.8605992479774244,Midfielder
Unknown,Unknown,False,Defender,Youssouf Fofana,2873.0,1449.0,1711.0,2936.6,29215.0,6577.0,530.0,590.0,3112.9,666.0,746.0,3094.0,229.0,327.0,2189.5,3.0,2.2,29.0,155.0,30.0,3.0,162.0,65.0,45.0,9.0,5.0,1.0,3.0,2.0,9.0,6.0,1.0,1.0,0.0,1.0,0.0,96.0,80.0,35.0,51.0,10.0,19.0,70.0,917.9,51.0,592.0,229.0,1381.8,174.0,348.0,70.0,57.0,8.0,0.0,49.0,43.0,139.0,27.0,1.0,2043.0,49.0,442.0,1358.0,379.0,16.0,1990.0,35.0,52.0,1800.0,35.0,3.0,1369.0,7032.0,3690.0,164.0,45.0,2.0,23.0,34.0,1540.0,1441.0,3231.0,63.0,0.0,0.0,0.0,38.0,5.0,10.0,1.0,1.9,1.9,73.0,False,1.8916705033677184,1.9981227165001496,Forward
Unknown,Unknown,False,Low Involvement,Youssouf Koné,73.0,24.0,29.0,206.6,396.0,158.0,13.0,15.0,240.0,8.0,8.0,200.0,2.0,5.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,2.0,33.3,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,39.0,1.0,19.0,6.0,14.0,2.0,28.0,3.0,4.0,166.7,3.0,0.0,24.0,55.0,19.0,0.0,0.0,0.0,3.0,1.0,27.0,19.0,234.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,True,-1.3063942469705718,-1.1393246395139878,Midfielder
Unknown,Unknown,False,Defender,Youssouf Sabaly,2909.0,1671.0,1971.0,2784.6,26268.0,10178.0,917.0,995.0,3046.3,618.0,712.0,2851.9,104.0,172.0,2043.0,2.0,1.2000000000000002,25.0,94.0,28.0,9.0,130.0,63.0,41.0,4.0,8.0,3.0,7.0,0.0,12.0,6.0,2.0,1.0,1.0,2.0,0.0,58.0,40.0,31.0,21.0,6.0,26.0,49.0,1241.7,23.0,323.0,96.0,949.0,132.0,129.0,62.0,70.0,8.0,0.0,62.0,50.0,108.0,45.0,1.0,2310.0,111.0,664.0,1225.0,562.0,26.0,1957.0,45.0,79.0,1461.4,51.0,5.0,1446.0,6695.0,4072.0,170.0,56.0,7.0,31.0,36.0,1568.0,1423.0,2975.7,58.0,1.0,0.0,0.0,13.0,2.0,4.0,0.0,0.7,0.7,75.0,False,1.810576666159452,1.130500600281206,Forward
